573NUK	https://www.tfcstats.com/pickup/fun-stuff-central2-turbo-b10-jun-8-2026
585KMN	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-jan-18-2026
5AAF6Y	https://www.tfcstats.com/pickup/fun-stuff-phantom-lg-oct-23-2025
5AKQA8	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-apr-9-2026
5BBMWU	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-jan-11-2026
5CRDR8	https://www.tfcstats.com/pickup/fun-stuff-central-blutopia-tfp-jan-17-2026
5CWT5D	https://www.tfcstats.com/pickup/fun-stuff-east-massive2-b7-apr-21-2026
5D2G96	https://www.tfcstats.com/pickup/fun-stuff-east-nexus-b4-apr-4-2026
5D6M6U	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-jun-13-2026
5ENWGZ	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-jun-3-2026
5EPW3W	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-dec-21-2025
5EQYQ2	https://www.tfcstats.com/pickup/fun-stuff-central-fry-baked-lg-nov-17-2025
5EURND	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-jan-16-2026
5F6ME5	https://www.tfcstats.com/pickup/fun-stuff-central-fry-baked-lg-mar-27-2026
5F8JN6	https://www.tfcstats.com/pickup/fun-stuff-central-demolish2-b6-apr-19-2026
5FCMA7	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-dec-7-2025
5G6Z5X	https://www.tfcstats.com/pickup/fun-stuff-central2-fry-baked-lg-jun-10-2026
5H7K9G	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-dec-19-2025
5H8P4P	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-apr-7-2026
5HFSMX	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-feb-13-2026
5HW9WL	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-mar-28-2026
5J3Z9T	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-jan-11-2026
5JJ6E7	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-mar-20-2026
5JTL8P	https://www.tfcstats.com/pickup/fun-stuff-central-castra-b5-nov-18-2025
5KWVXE	https://www.tfcstats.com/pickup/fun-stuff-east-hammer2-b4-apr-10-2026
5LVUF3	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-mar-14-2026
5MDYKE	https://www.tfcstats.com/pickup/fun-stuff-east-cranked-feb-14-2026
5MPJFC	https://www.tfcstats.com/pickup/fun-stuff-east-blutopia-tfp-jan-31-2026
5NG5YJ	https://www.tfcstats.com/pickup/fun-stuff-east-shutdown2-lg2-mar-21-2026
5NHU22	https://www.tfcstats.com/pickup/fun-stuff-central2-phantom-lg-jun-9-2026
5PEXN6	https://www.tfcstats.com/pickup/fun-stuff-east-schtop-mar-5-2026
5PL38G	https://www.tfcstats.com/pickup/fun-stuff-east-waterwar-lg-apr-14-2026
5Q2H7L	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-mar-2-2026
5Q9273	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-60-stormz2-lg-oct-15-2025
5QXH5F	https://www.tfcstats.com/pickup/fun-stuff-east-monkey-lg-apr-4-2026
5REYK8	https://www.tfcstats.com/pickup/fun-stuff-east-demolish2-b6-apr-10-2026
5RLEZC	https://www.tfcstats.com/pickup/fun-stuff-east-siege-jan-5-2026
